id,gde_nr,gde_name,bez_name,bez_nr,KT,kt_name,gde_parlament,plz_array,gde_mutation,gde_name_short
74,97,Rümlang,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8130"},{"PLZ":"8150"},{"PLZ":"8150"},{"PLZ":"8153"},{"PLZ":"8140"}],1848-09-12,Rümlang
75,98,Schleinikon,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8165"}],1848-09-12,Schleinikon
76,99,Schöfflisdorf,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8165"}],1848-09-12,Schöfflisdorf
77,100,Stadel,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8174"},{"PLZ":"8175"}],1907-01-01,Stadel
78,101,Steinmaur,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8162"},{"PLZ":"8162"}],1848-09-12,Steinmaur
79,102,Weiach,Bezirk Dielsdorf,104,ZH,Zürich,0,[{"PLZ":"8187"}],1848-09-12,Weiach
80,111,Bäretswil,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8344"},{"PLZ":"8345"}],1848-09-12,Bäretswil
81,112,Bubikon,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8633"},{"PLZ":"8608"}],1848-09-12,Bubikon
82,113,Dürnten,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8632"},{"PLZ":"8635"}],1848-09-12,Dürnten
83,114,Fischenthal,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8496"},{"PLZ":"8497"},{"PLZ":"8498"}],1848-09-12,Fischenthal
84,115,Gossau (ZH),Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8626"},{"PLZ":"8614"},{"PLZ":"8624"},{"PLZ":"8625"}],1848-09-12,Gossau (ZH)
85,116,Grüningen,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8627"}],1848-09-12,Grüningen
86,117,Hinwil,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8342"},{"PLZ":"8340"},{"PLZ":"8340"},{"PLZ":"8343"}],1848-09-12,Hinwil
87,118,Rüti (ZH),Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8630"}],1848-09-12,Rüti (ZH)
88,119,Seegräben,Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8607"}],1848-09-12,Seegräben
89,120,Wald (ZH),Bezirk Hinwil,105,ZH,Zürich,0,[{"PLZ":"8636"},{"PLZ":"8639"},{"PLZ":"8636"},{"PLZ":"8637"},{"PLZ":"8636"}],1848-09-12,Wald (ZH)
90,121,Wetzikon (ZH),Bezirk Hinwil,105,ZH,Zürich,1,[{"PLZ":"8620"},{"PLZ":"8621"},{"PLZ":"8623"},{"PLZ":"8622"},{"PLZ":"8620"},{"PLZ":"8620"},{"PLZ":"8620"}],1848-09-12,Wetzikon (ZH)
91,131,Adliswil,Bezirk Horgen,106,ZH,Zürich,1,[{"PLZ":"8134"},{"PLZ":"8134"},{"PLZ":"8134"},{"PLZ":"8134"},{"PLZ":"8134"}],1893-01-01,Adliswil
92,135,Kilchberg (ZH),Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8802"}],1848-09-12,Kilchberg (ZH)
93,136,Langnau am Albis,Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8135"}],1848-09-12,Langnau am Albis
94,137,Oberrieden,Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8942"}],1848-09-12,Oberrieden
95,138,Richterswil,Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8805"},{"PLZ":"8805"},{"PLZ":"8833"}],1848-09-12,Richterswil
96,139,Rüschlikon,Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8803"}],1848-09-12,Rüschlikon
97,141,Thalwil,Bezirk Horgen,106,ZH,Zürich,0,[{"PLZ":"8800"},{"PLZ":"8136"},{"PLZ":"8800"}],1848-09-12,Thalwil
98,151,Erlenbach (ZH),Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8703"}],1848-09-12,Erlenbach (ZH)
99,152,Herrliberg,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8704"}],1848-09-12,Herrliberg
100,153,Hombrechtikon,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8714"},{"PLZ":"8634"}],1848-09-12,Hombrechtikon
101,154,Küsnacht (ZH),Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8700"},{"PLZ":"8700"}],1848-09-12,Küsnacht (ZH)
102,155,Männedorf,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8708"},{"PLZ":"8708"}],1848-09-12,Männedorf
103,156,Meilen,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8706"},{"PLZ":"8706"}],1848-09-12,Meilen
104,157,Oetwil am See,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8618"}],1848-09-12,Oetwil am See
105,158,Stäfa,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8713"},{"PLZ":"8712"}],1848-09-12,Stäfa
106,159,Uetikon am See,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8707"}],1977-03-10,Uetikon am See
107,160,Zumikon,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8126"},{"PLZ":"8126"}],1848-09-12,Zumikon
108,161,Zollikon,Bezirk Meilen,107,ZH,Zürich,0,[{"PLZ":"8702"},{"PLZ":"8702"},{"PLZ":"8125"}],1986-01-01,Zollikon
109,172,Fehraltorf,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8320"}],1848-09-12,Fehraltorf
110,173,Hittnau,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8335"}],1848-09-12,Hittnau
111,176,Lindau,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8315"},{"PLZ":"8310"},{"PLZ":"8312"},{"PLZ":"8317"},{"PLZ":"8310"},{"PLZ":"8310"}],1848-09-12,Lindau
112,177,Pfäffikon,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8330"},{"PLZ":"8330"},{"PLZ":"8331"},{"PLZ":"8330"}],1848-09-12,Pfäffikon
113,178,Russikon,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8322"},{"PLZ":"8322"},{"PLZ":"8332"},{"PLZ":"8332"}],1848-09-12,Russikon
114,180,Weisslingen,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8484"},{"PLZ":"8484"},{"PLZ":"8484"}],1848-09-12,Weisslingen
115,181,Wila,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8492"}],1848-09-12,Wila
116,182,Wildberg,Bezirk Pfäffikon,108,ZH,Zürich,0,[{"PLZ":"8489"},{"PLZ":"8489"},{"PLZ":"8489"}],1848-09-12,Wildberg
117,191,Dübendorf,Bezirk Uster,109,ZH,Zürich,1,[{"PLZ":"8600"},{"PLZ":"8600"},{"PLZ":"8600"},{"PLZ":"8044"},{"PLZ":"8600"}],1848-09-12,Dübendorf
118,192,Egg,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8132"},{"PLZ":"8132"},{"PLZ":"8133"}],1848-09-12,Egg
119,193,Fällanden,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8117"},{"PLZ":"8121"},{"PLZ":"8118"}],1848-09-12,Fällanden
120,194,Greifensee,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8606"}],1848-09-12,Greifensee
121,195,Maur,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8122"},{"PLZ":"8123"},{"PLZ":"8127"},{"PLZ":"8124"}],1848-09-12,Maur
122,196,Mönchaltorf,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8617"}],1848-09-12,Mönchaltorf
123,197,Schwerzenbach,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8603"},{"PLZ":"8603"}],1848-09-12,Schwerzenbach
124,198,Uster,Bezirk Uster,109,ZH,Zürich,1,[{"PLZ":"8606"},{"PLZ":"8610"},{"PLZ":"8615"},{"PLZ":"8616"},{"PLZ":"8614"},{"PLZ":"8610"},{"PLZ":"8612"},{"PLZ":"8613"},{"PLZ":"8615"},{"PLZ":"8606"}],1848-09-12,Uster
125,199,Volketswil,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8604"},{"PLZ":"8605"},{"PLZ":"8604"}],1848-09-12,Volketswil
126,200,Wangen-Brüttisellen,Bezirk Uster,109,ZH,Zürich,0,[{"PLZ":"8306"},{"PLZ":"8602"}],1976-01-01,Wangen-Brüttisellen
127,211,Altikon,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8479"}],1848-09-12,Altikon
128,213,Brütten,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8311"}],1848-09-12,Brütten
129,214,Dägerlen,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8471"},{"PLZ":"8471"},{"PLZ":"8471"},{"PLZ":"8471"},{"PLZ":"8471"}],1848-09-12,Dägerlen
130,215,Dättlikon,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8421"}],1848-09-12,Dättlikon
131,216,Dinhard,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8474"}],1848-09-12,Dinhard
132,218,Ellikon an der Thur,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8548"}],1848-09-12,Ellikon an der Thur
133,219,Elsau,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8352"},{"PLZ":"8352"}],1922-01-01,Elsau
134,220,Hagenbuch,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8523"}],1848-09-12,Hagenbuch
135,221,Hettlingen,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8442"}],1848-09-12,Hettlingen
136,223,Neftenbach,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8412"},{"PLZ":"8412"},{"PLZ":"8413"},{"PLZ":"8412"}],2013-01-01,Neftenbach
137,224,Pfungen,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8422"},{"PLZ":"8422"}],1848-09-12,Pfungen
138,225,Rickenbach (ZH),Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8545"},{"PLZ":"8545"}],1848-09-12,Rickenbach (ZH)
139,226,Schlatt (ZH),Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8418"}],1999-01-01,Schlatt (ZH)
140,227,Seuzach,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8472"},{"PLZ":"8472"}],1848-09-12,Seuzach
141,228,Turbenthal,Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8488"},{"PLZ":"8495"},{"PLZ":"8488"}],1848-09-12,Turbenthal
142,230,Winterthur,Bezirk Winterthur,110,ZH,Zürich,1,[{"PLZ":"8400"},{"PLZ":"8401"},{"PLZ":"8402"},{"PLZ":"8408"},{"PLZ":"8482"},{"PLZ":"8406"},{"PLZ":"8408"},{"PLZ":"8400"},{"PLZ":"8405"},{"PLZ":"8404"},{"PLZ":"8352"},{"PLZ":"8403"},{"PLZ":"8404"},{"PLZ":"8400"},{"PLZ":"8400"},{"PLZ":"8404"},{"PLZ":"8406"},{"PLZ":"8409"},{"PLZ":"8410"},{"PLZ":"8411"},{"PLZ":"8404"},{"PLZ":"8411"}],1922-01-01,Winterthur
143,231,Zell (ZH),Bezirk Winterthur,110,ZH,Zürich,0,[{"PLZ":"8486"},{"PLZ":"8483"},{"PLZ":"8487"},{"PLZ":"8487"}],1848-09-12,Zell (ZH)
144,241,Aesch (ZH),Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8904"}],2003-01-01,Aesch (ZH)
145,242,Birmensdorf (ZH),Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8903"},{"PLZ":"8903"},{"PLZ":"8903"}],1990-01-01,Birmensdorf (ZH)
146,243,Dietikon,Bezirk Dietikon,111,ZH,Zürich,1,[{"PLZ":"8953"},{"PLZ":"8953"},{"PLZ":"8953"},{"PLZ":"8953"}],1990-01-01,Dietikon
147,244,Geroldswil,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8954"}],1990-01-01,Geroldswil
148,245,Oberengstringen,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8102"}],1990-01-01,Oberengstringen
149,246,Oetwil an der Limmat,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8955"}],1990-01-01,Oetwil an der Limmat
150,247,Schlieren,Bezirk Dietikon,111,ZH,Zürich,1,[{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8011"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8952"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8952"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8012"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8010"},{"PLZ":"8015"}],1990-01-01,Schlieren
151,248,Uitikon,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8142"}],1990-01-01,Uitikon
152,249,Unterengstringen,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8103"}],1990-01-01,Unterengstringen
153,250,Urdorf,Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8902"},{"PLZ":"8902"},{"PLZ":"8901"},{"PLZ":"8970"},{"PLZ":"8940"},{"PLZ":"8902"},{"PLZ":"8902"},{"PLZ":"8930"},{"PLZ":"8970"},{"PLZ":"8920"}],1990-01-01,Urdorf
154,251,Weiningen (ZH),Bezirk Dietikon,111,ZH,Zürich,0,[{"PLZ":"8104"},{"PLZ":"8951"},{"PLZ":"8080"}],1990-01-01,Weiningen (ZH)
155,261,Zürich,Bezirk Zürich,112,ZH,Zürich,1,[{"PLZ":"8000"},{"PLZ":"8005"},{"PLZ":"8008"},{"PLZ":"8022"},{"PLZ":"8024"},{"PLZ":"8026"},{"PLZ":"8032"},{"PLZ":"8038"},{"PLZ":"8045"},{"PLZ":"8047"},{"PLZ":"8048"},{"PLZ":"8050"},{"PLZ":"8051"},{"PLZ":"8090"},{"PLZ":"8071"},{"PLZ":"8086"},{"PLZ":"8085"},{"PLZ":"8098"},{"PLZ":"8075"},{"PLZ":"8096"},{"PLZ":"8074"},{"PLZ":"8025"},{"PLZ":"8036"},{"PLZ":"8018"},{"PLZ":"8072"},{"PLZ":"8001"},{"PLZ":"8002"},{"PLZ":"8080"},{"PLZ":"8027"},{"PLZ":"8031"},{"PLZ":"8036"},{"PLZ":"8037"},{"PLZ":"8039"},{"PLZ":"8040"},{"PLZ":"8041"},{"PLZ":"8044"},{"PLZ":"8049"},{"PLZ":"8063"},{"PLZ":"8064"},{"PLZ":"8093"},{"PLZ":"8099"},{"PLZ":"8070"},{"PLZ":"8050"},{"PLZ":"8006"},{"PLZ":"8047"},{"PLZ":"8037"},{"PLZ":"8045"},{"PLZ":"8045"},{"PLZ":"8031"},{"PLZ":"8024"},{"PLZ":"8017"},{"PLZ":"8073"},{"PLZ":"8048"},{"PLZ":"8027"},{"PLZ":"8003"},{"PLZ":"8004"},{"PLZ":"8006"},{"PLZ":"8021"},{"PLZ":"8021"},{"PLZ":"8023"},{"PLZ":"8032"},{"PLZ":"8033"},{"PLZ":"8034"},{"PLZ":"8042"},{"PLZ":"8046"},{"PLZ":"8050"},{"PLZ":"8052"},{"PLZ":"8053"},{"PLZ":"8055"},{"PLZ":"8057"},{"PLZ":"8061"},{"PLZ":"8088"},{"PLZ":"8091"},{"PLZ":"8092"},{"PLZ":"8050"},{"PLZ":"8087"},{"PLZ":"8068"},{"PLZ":"8081"},{"PLZ":"8059"},{"PLZ":"8002"},{"PLZ":"8030"},{"PLZ":"8025"},{"PLZ":"8037"},{"PLZ":"8027"}],1990-01-01,Zürich
156,261.1-2,Zürich Kreise 1 und 2,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
157,261.3,Zürich Kreis 3,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
158,261.4-5,Zürich Kreise 4 und 5,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
159,261.6,Zürich Kreis 6,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
160,261.7-8,Zürich Kreise 7 und 8,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
161,261.9,Zürich Kreis 9,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
162,261.10,Zürich Kreis 10,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
163,261.11,Zürich Kreis 11,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
164,261.12,Zürich Kreis 12,Bezirk Zürich,112,ZH,Zürich,1,[],1990-01-01,Zürich
165,292,Stammheim,Bezirk Andelfingen,102,ZH,Zürich,0,[{"PLZ":"8468"},{"PLZ":"8477"},{"PLZ":"8476"},{"PLZ":"8468"}],2019-01-01,Stammheim
